course_id;course_title;url;is_paid;price;num_subscribers;num_reviews;num_lectures;level;content_duration;published_timestamp;subject
469526;Trading Biotech Stocks - Understanding the Healthcare Sector;;;;;;;;;;Business Finance
854764;Indian Contract Act 1872: Must for all Finance Professionals;;;;;;;;;;Business Finance
754524;Fundraising Success: The Art & Science of Major Gifts;;;;;;;;;;Business Finance
851288;Smart Trading Techniques for Safe & Consistent Weekly Result;;;;;;;;;;Business Finance
363058;Technical Trading and Investing Made Easy;;;;;;;;;;Business Finance
700080;Budgeting for Business;;;;;;;;;;Business Finance
637452;Complete Guide to Business Loans;;;;;;;;;;Business Finance
360916;Hot Trading Investing Strategy: ETF and Futures;;;;;;;;;;Business Finance
375594;Financial Management - A Complete Study;;;;;;;;;;Business Finance
703770;MQL4 Programming for Traders: Build Robust Trading Robots!;;;;;;;;;;Business Finance
602032;Ultimate Stock Market Investing: Learn How to Value Stocks;;;;;;;;;;Business Finance
475032;Collection of Advanced Options concepts for Options traders;;;;;;;;;;Business Finance
925854;No Bull Investing: Investing 101 For Financial Freedom;;;;;;;;;;Business Finance
895936;Financial Modeling - Build Your Own 3 Statement Projection;;;;;;;;;;Business Finance
399170;Small Business Owners: Drive a Productive Business and Grow;;;;;;;;;;Business Finance
593460;Successful Day Trading with Fibonacci;;;;;;;;;;Business Finance
1225564;Short Straddles - Exploit Earnings Option Volatility Crush;;;;;;;;;;Business Finance
774174;Bitcoin For Beginners: Your Quick Start Guide To Bitcoin;;;;;;;;;;Business Finance
294292;Technical Analysis 101: Ten Primary Candlestick Reversals;;;;;;;;;;Business Finance
189160;Financial Analysis:  A Recipe for Success;;;;;;;;;;Business Finance
1000136;Basics of Fixed Income Valuation; CFA Level I 2017 Prep;;;;;;;;;Business Finance
1232382;Intro to Financial Statement Audits;;;;;;;;;;Business Finance
1058530;How to Get Growing; Passive Income from the Fortune 500!;;;;;;;;;Business Finance
994118;Managing Budgets in the Public and Non Profit Sector;;;;;;;;;;Business Finance
621014;System of Asset Management for Professionals (SAMP);;;;;;;;;;Business Finance
673750;How to invest in Forex Trading & add an additional income;;;;;;;;;;Business Finance
390510;Tax made simple for Limited Company Owners and Contractors;;;;;;;;;;Business Finance
282044;Introduction to the 8 Pillars for Accountants;;;;;;;;;;Business Finance
118836;FX Trading for Beginners;;;;;;;;;;Business Finance
849632;Write a Successful Business Grant Proposal;;;;;;;;;;Business Finance
904240;A Guide To Trade Binary Options Like An Expert;;;;;;;;;;Business Finance
1165780;Ratio analysis for bankers and credit analysts;;;;;;;;;;Business Finance
304424;Numbers for the  Business Plan;;;;;;;;;;Business Finance
1246684;Dash Crypto Currency Technical and Trading Overview Bootcamp;;;;;;;;;;Business Finance
591880;1 - Concepts of Statistics For Beginners Step by Step;;;;;;;;;;Business Finance
155616;4. Ordinary Simple Annuities: The Basics;;;;;;;;;;Business Finance
1185936;الدروس التعليمية لسوق الفوركس والأسواق المالية الأخرى;;;;;;;;;;Business Finance
65802;Financial Risk Manager (FRM) Certification: Level II;;;;;;;;;;Business Finance
229360;Level 1 2014 CFA® Program – Corporate Finance;;;;;;;;;;Business Finance
159388;3. Compound Interest ;;;;;;;;;;Business Finance
172298;8. Amortization Schedules;;;;;;;;;;Business Finance
570996;Finance Fundamentals for Non Finance Leaders;;;;;;;;;;Business Finance
944594;Strategy layout and Backtesting;;;;;;;;;;Business Finance
81064;Easy Forex and Futures Trading;;;;;;;;;;Business Finance
364034;Finanzas y Análisis Financiero: Manejo Seguro de Negocios;;;;;;;;;;Business Finance
119276;Aprende a hacer paper trading (simulación) con Ninja Trader;;;;;;;;;;Business Finance
753610;Trading mit kleinen Konten - Grundlagen die du kennen musst;;;;;;;;;;Business Finance
616564;entiende la contabilidad y consigue un aumento de salario;;;;;;;;;;Business Finance
596026;Trade for Profit: Find-Trade Stocks Successfully Arabic عربي;;;;;;;;;;Business Finance
1264512;Trading Forex  - L'analyse des volumes;;;;;;;;;;Business Finance
499504;Disminuye deudas en tu hogar en menos de 30 días;;;;;;;;;;Business Finance
903326;CPA 10 COMPLETO;;;;;;;;;;Business Finance
412108;Trading Intradiario basado en Precio y Volumen;;;;;;;;;;Business Finance
865630;Aprenda Cálculo Financeiro de Forma Simples;;;;;;;;;;Business Finance
1210062;Wie funktionieren Bitcoin? Ein Einführungskurs.;;;;;;;;;;Business Finance
1180960;Estruturação Financeira;;;;;;;;;;Business Finance
660846;Five steps to becoming a winner in stock investing;;;;;;;;;;Business Finance
829206;Financial Accounting Plus Excel and SAP Crash Course.;;;;;;;;;;Business Finance
385604;Introduction to Financial Consolidation under IFRS;;;;;;;;;;Business Finance
302468;How to read a Profit & Loss Account and Balance Sheet;;;;;;;;;;Business Finance
331600;Learn Bookkeeping From Scratch;;;;;;;;;;Business Finance
557436;ACCA MA1 Management Information;;;;;;;;;;Business Finance
1162656;Introduction to Bitcoin for Beginners;;;;;;;;;;Business Finance
389834;Stock Trading: Ultimate Guide to swing trading stocks;;;;;;;;;;Business Finance
304414;Bookkeeping Systems;;;;;;;;;;Business Finance
55136;Precious Metal Equities;;;;;;;;;;Business Finance
619792;Start Now: A Rescue Plan for Retirement Late Savers;;;;;;;;;;Business Finance
505144;Eu Funding: Module 2 - Introduction to Horizon 2020;;;;;;;;;;Business Finance
688244;How I Make Money Writing About Stocks Online;;;;;;;;;;Business Finance
642060;Tradeonomics - Four Steps to Mastering Economic Indicators;;;;;;;;;;Business Finance
114518;Improve Your Financial Literacy;;;;;;;;;;Business Finance
1050168;Forex Trading : Power Of Moving Averages;;;;;;;;;;Business Finance
666910;Demystifying Your Personal Tax Return;;;;;;;;;;Business Finance
158830;Samuel and Co Trading - Stock & Forex Trading;;;;;;;;;;Business Finance
577256;Accounting Department's Tips & Tricks - Beginner to Advanced;;;;;;;;;;Business Finance
192576;Certificate Program In Management Accounting;;;;;;;;;;Business Finance
662450;How I Trade Forex Successfully;;;;;;;;;;Business Finance
312834;Professional Trading With Institutional Supply & Demand;;;;;;;;;;Business Finance
44319;Master Calendar Spreads with this live trade on Gold (GLD);;;;;;;;;;Business Finance
174800;Accounting 101: Guide to Business Accounting;;;;;;;;;;Business Finance
1179546;An Introduction to Financial Markets on Wall Street;;;;;;;;;;Business Finance
1239206;Win 90% of Trades;;;;;;;;;;
1149564;The Forex Pivot Points Trading Strategy;;;;;;;;;;Business Finance
79364;Your Business by the Numbers;;;;;;;;;;Business Finance
917172;Forex - Trade Gartley with Precision - Complete Strategy;;;;;;;;;;Business Finance
1276364;Bitcoin & Ethereum Course (2 Course Bundle);;;;;;;;;;Business Finance
1237912;Create Trading Robot Without Coding Skills!;;;;;;;;;;Business Finance
531710;Accounting and the Triple Bottom Line;;;;;;;;;;Business Finance
1021760;MQL5 - Beginner To Expert;;;;;;;;;;Business Finance
193916;How to be A High Performance Insurance Broker Part 2;;;;;;;;;;Business Finance
74016;CFA Level I Workshop 5: Corp Finance; Quants II & Derivative;;;;;;;;;Business Finance
1073430;Xero Bookkeeping Course & Certification by Accounting Firm;;;;;;;;;;Business Finance
834606;Trading News Using Binary Options;;;;;;;;;;Business Finance
629060;Trading Trends in ANY Market;;;;;;;;;;Business Finance
698278;Financial Statements Analysis: Learn to Invest Like a Pro!;;;;;;;;;;Business Finance
975414;Contango VXX - ETF Options Trading - Double Your Investment;;;;;;;;;;Business Finance
112296;Mergers and Acquisitions M&A Essentials You Need to Know;;;;;;;;;;Business Finance
536166;TRADING MARKET MAP;;;;;;;;;;Business Finance
718338;How To Confidently Join The Bitcoin Revolution;;;;;;;;;;Business Finance
996612;High Probability Trading Across Any Market: Stocks & Forex;;;;;;;;;;Business Finance
941120;Option Trading for Rookies: Make & Manage Profitable Trades;;;;;;;;;;Business Finance
498488;Your First Successful Forex Trades - With Case Studies;;;;;;;;;;Business Finance
364566;MCA Accountancy and Financial Management -Paper MCS 35 IGNOU;;;;;;;;;;Business Finance
600316;High-Frequency Trading #1: Basics; History & Strategies;;;;;;;;;Business Finance
1136912;Financial Accounting - The Ultimate Beginner Course;;;;;;;;;;Business Finance
239416;Level 1 2014 CFA® Program – Derivatives;;;;;;;;;;Business Finance
722274;The Complete Investing Guide: How to Beat Wall Street;;;;;;;;;;Business Finance
201942;Bitcoins - Past; Present; Future;;;;;;;;Business Finance
355798;Learn Accounting by Specific Examples - Part 1;;;;;;;;;;Business Finance
702800;Forex: Presentation and  Analysis (Fundamental & Technical);;;;;;;;;;Business Finance
425126;Year-end QuickBooks Procedures;;;;;;;;;;Business Finance
1013838;Price Action Gap Trading Strategies;;;;;;;;;;Business Finance
867682;How to start a successful career in finance?;;;;;;;;;;Business Finance
239268;Level 1 2014 CFA® Program – Equity Investments;;;;;;;;;;Business Finance
361286;Wealth Management;;;;;;;;;;Business Finance
1036456;Basics of Private Equity;;;;;;;;;;Business Finance
617976;Curso Completo del Mercado FOREX;;;;;;;;;;Business Finance
196620;Como Investir em Ações para Iniciantes;;;;;;;;;;Business Finance
667332;Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ;;;;;;;;;;Business Finance
639126;６時間でインターバンク市場を攻略！最短距離でトレード基礎力;;;;;;;;;;Business Finance
53211;Matemática Financeira de um jeito fácil;;;;;;;;;;Business Finance
212952;ビットコイン生態系｜既存通貨が主役をやめる日;;;;;;;;;;Business Finance
1151398;Trading Forex - Trader avec les figures harmoniques;;;;;;;;;;Business Finance
1016420;Введение в Финансовую Инженерию;;;;;;;;;;Business Finance
1178820;Aprenda a Investir no Tesouro Direto Passo a Passo;;;;;;;;;;Business Finance
881778;資産運用の基礎を学ぶファイナンス入門;;;;;;;;;;Business Finance
173462;Aprende a invertir y deja que tu dinero trabaje para ti;;;;;;;;;;Business Finance
648174;Buchführung lernen leicht gemacht;;;;;;;;;;Business Finance
517466;Day Trading: High ROI Day Trading ;;;;;;;;;;Business Finance
304422;Flow Management and Forecasting;;;;;;;;;;Business Finance
177214;An Introduction to Management of Portfolios (MoP);;;;;;;;;;Business Finance
73898;CFA Level I Workshop 1: Ethics and Quantitative Methods;;;;;;;;;;Business Finance
671548;Accounting Basics 101 for Understanding Business;;;;;;;;;;Business Finance
504620;Mortgage Acceleration;;;;;;;;;;Business Finance
98706;Stock Market for Beginners. Learn to trade;;;;;;;;;;Business Finance
364428;CFA Corporate Finance Level 1 (Part 1);;;;;;;;;;Business Finance
560472;Trading Tips from Hedge Fund Manager;;;;;;;;;;Business Finance
682986;Effective Debt Collection Strategies;;;;;;;;;;Business Finance
270844;IAS 1-Presentation of Financial Statements ;;;;;;;;;;Business Finance
507600;Stock Trading Strategies Using a D.A.R.T.;;;;;;;;;;Business Finance
363078;Capital Structuring Techiques for CA / CFA / CPA Exams;;;;;;;;;;Business Finance
933394;The Complete Guide to Forex Trading;;;;;;;;;;Business Finance
1090408;Learn How to Trade Binary Options Professionally;;;;;;;;;;Business Finance
707688;Learn How to Start Small and Make It Big In Small-Cap Stocks;;;;;;;;;;Business Finance
544176;Trading strategies with common sense technical analysis;;;;;;;;;;Business Finance
392478;Startup Business: How To Raise Seed Capital;;;;;;;;;;Business Finance
613422;Business Economics - Basics (College Level);;;;;;;;;;Business Finance
316750;Technical Analysis 101: Master the Basics of Trading;;;;;;;;;;Business Finance
884658;Investing in Stocks? Master The Art of Covered Calls Selling;;;;;;;;;;Business Finance
735550;How to Trade Binary Options Effectively – All Levels;;;;;;;;;;Business Finance
770486;Stock Market: The Zero Risk Way of Investing;;;;;;;;;;Business Finance
543212;Forex Trading using professional indicators by TOP traders;;;;;;;;;;Business Finance
804298;Corporate Finance 101: Equity Valuation;;;;;;;;;;Business Finance
707054;Trading Strategies: Find The Trading Strategy That Fits You;;;;;;;;;;Business Finance
964828;Forex Trading - Learn An Effective Forex Trading Strategy;;;;;;;;;;Business Finance
298522;Navigate the 10-K and Other Financial Reports;;;;;;;;;;Business Finance
1196728;From 0 to 1: Investments and Portfolio Theory;;;;;;;;;;Business Finance
255170;Bitcoin - The Complete Guide;;;;;;;;;;Business Finance
40670;Professional Trader's Mindset - Complete Forex Course;;;;;;;;;;Business Finance
737832;Bitcoin Peer Investing: How To Generate Double Digit Returns;;;;;;;;;;Business Finance
240256;Forex Breakout Profits: The Definitive Guide;;;;;;;;;;Business Finance
931626;Learn to Trade With Fibonacci Tools;;;;;;;;;;Business Finance
663022;Investing Internationally into Real Estate; Stocks and Bonds;;;;;;;;;Business Finance
1196816;From 0 to 1: Bond Theory and Valuation;;;;;;;;;;Business Finance
202290;Stock Market Mastery;;;;;;;;;;Business Finance
690546;UK Self Assessment Tax Return Filing Online;;;;;;;;;;Business Finance
560218;Introduction to Financial Statements;;;;;;;;;;Business Finance
253810;IAS 8-Accounting Policies ;Changes in Accounting Estimates;;;;;;;;;Business Finance
420926;CFA® Level 1 2014 – Financial Reporting and Analysis;;;;;;;;;;Business Finance
382824;Investment Banking Operations : Securities Trade Life Cycle;;;;;;;;;;Business Finance
73046;CFA Level I Foundation Course: Introduction to Quants;;;;;;;;;;Business Finance
73860;Financial Risk Manager (FRM) Certification: Level I;;;;;;;;;;Business Finance
191588;IAS 10 - Events After Reporting Date;;;;;;;;;;Business Finance
665866;Investment Portfolio Analysis with Excel;;;;;;;;;;Business Finance
73068;Introduction to the CFA Program;;;;;;;;;;Business Finance
252950;Chartered Financial Analyst (CFA) - Level 1 - FRA;;;;;;;;;;Business Finance
760990;Excel 4 Accounting & Bookkeeping - Master Lookup Functions;;;;;;;;;;Business Finance
874312;Cashflow Management for Small Businesses: A How To Guide;;;;;;;;;;Business Finance
373716;Forex Basics (Professional Course Level);;;;;;;;;;Business Finance
1275790;Advanced Butterfly Spreads for Options Income Strategies;;;;;;;;;;Business Finance
836926;The Holy Grail of Auto Trading Forex Futures Stocks Revealed;;;;;;;;;;Business Finance
1131122;IPO Fundamentals;;;;;;;;;;Business Finance
595258;Finance for Non-Finance: Learn Quick and Easy;;;;;;;;;;Business Finance
1269590;Advanced Options Trading Course;;;;;;;;;;Business Finance
611420;Statistics - Measures of Dispersion for CA / CS / CFA exams;;;;;;;;;;Business Finance
941990;Work From Home Online (Part/Full) : Trade Forex 4 Beginners;;;;;;;;;;Business Finance
1119920;Financial Ratios Using Excel;;;;;;;;;;Business Finance
256200;How To Start Trading Penny Stocks In 10 Easy Steps 2017;;;;;;;;;;Business Finance
207166;How to Copy the Best Traders on Etoro;;;;;;;;;;Business Finance
390472;How To Set Up A Limited Company In The UK;;;;;;;;;;Business Finance
575476;Forex trading made simple;;;;;;;;;;Business Finance
460652;Financial and Business Simulation with Microsoft Excel;;;;;;;;;;Business Finance
157336;10.  Bonds and Bond Pricing;;;;;;;;;;Business Finance
65110;Professional Risk Manager (PRM) Certification: Level 3;;;;;;;;;;Business Finance
987682;Stocks: Quick Method to get started Investing;;;;;;;;;;Business Finance
835212;The Fundamentals Of Finance For Non-Finance Professionals;;;;;;;;;;Business Finance
882276;Forex - Top Equity Management Strategy;;;;;;;;;;Business Finance
971110;The Truths about (in)secure Retirement;;;;;;;;;;Business Finance
414744;Learn How to File Taxes for Uber and Lyft Drivers;;;;;;;;;;Business Finance
537286;Learn the Basics of the Wave Principle:;;;;;;;;;;Business Finance
1123226;MasterClass-Japanese &  Heiken Ashi CandleStick Patterns;;;;;;;;;;Business Finance
1170626;Start Trading Stocks Using Technical Analysis! Part 2;;;;;;;;;;Business Finance
1016996;Introduction to Corporate Finance (Mergers & Acquisitions);;;;;;;;;;Business Finance
1046992;Forex & Financial Market Trading Tutorial- Online Strategies;;;;;;;;;;Business Finance
929526;Learn to trade Candlestick Patterns;;;;;;;;;;Business Finance
631276;High-Frequency Trading #2: Market Structure & Instruments;;;;;;;;;;Business Finance
86558;The Art Of Financial Valuation With Certificate;;;;;;;;;;Business Finance
615600;Sensitivity & Scenario Analysis for CA / CFA / CPA Exams;;;;;;;;;;Business Finance
799434;Economics:   Competition; Elasticity; a little Game Theory;;;;;;;;Business Finance
1088656;Quantitative Trading Analysis with Python;;;;;;;;;;Business Finance
674354;Invest Like a Pro!;;;;;;;;;;Business Finance
1187758;Options Trading Essentials: The ULTIMATE Guides;;;;;;;;;;Business Finance
548764;ACCA FA1 Recording Financial Transactions;;;;;;;;;;Business Finance
410576;CFA® Level 1 2014 – Portfolio Management;;;;;;;;;;Business Finance
501384;Essentials Of Swing Trading Stocks;;;;;;;;;;Business Finance
59725;Small Business and Managerial Accounting Training Tutorial;;;;;;;;;;Business Finance
47504;Use Crowdfunding Effectively With Indiegogo and Kickstarter;;;;;;;;;;Business Finance
1257502;The Complete Litecoin Crypto Currency Bootcamp;;;;;;;;;;Business Finance
304426;Bank Reconciliation & VAT on Excel;;;;;;;;;;Business Finance
581598;Commodity Futures Day Trading Strategies;;;;;;;;;;Business Finance
328842;Learn to invest in the Stock Market;;;;;;;;;;Business Finance
541824;FX Commodity Chart Trading Patterns for Success;;;;;;;;;;Business Finance
103144;Forex Elite Trading;;;;;;;;;;Business Finance
937150;How to Invest in Startups - Expert Reveals Winning Secrets.;;;;;;;;;;Business Finance
1215926;Kickstarter success in 5 easy steps;;;;;;;;;;Business Finance
1035638;Understanding Financial Statements;;;;;;;;;;Business Finance
1249146;Planning and Executing a Financial Statement Audit;;;;;;;;;;Business Finance
1233894;The Latest Updates 2016 Financial Accounting Standards Board;;;;;;;;;;Business Finance
975910;How to achieve personal transformation;;;;;;;;;;Business Finance
1221942;Basic Bookkeeping;;;;;;;;;;Business Finance
1169196;Credit concepts and checklist for bankers; credit analyst;;;;;;;;;Business Finance
1271182;Practical Film Financing: Finding & Pitching Investors;;;;;;;;;;Business Finance
1233302;Ratio Analysis for Financial Statements;;;;;;;;;;Business Finance
1231958;60 Minutes to Fundamental Accounting Skills;;;;;;;;;;Business Finance
837322;Essentials of money value: Get a financial Life !;;;;;;;;;;Business Finance
1157298;Introduction to Forex Trading Business For Beginners;;;;;;;;;;Business Finance
42645;Backspreads; Diagonals and Butterflies - Advanced Strategies;;;;;;;;;Business Finance
355622;Trade Forex 13 Patterns - Golden Ratios Secret Revealed;;;;;;;;;;Business Finance
514036;Crystal ball trading - foresee price with seasonal patterns;;;;;;;;;;Business Finance
45136;Weekly Options and study of Options expiration dynamics;;;;;;;;;;Business Finance
371574;Cost Accounting Basics (Professional Course Level);;;;;;;;;;Business Finance
915964;Learn to Reliably Invest In The Stock Market;;;;;;;;;;Business Finance
1209556;Hedge Fund Trading Systems Part Two - Stocks & ETFs;;;;;;;;;;Business Finance
412856;Stock Market Option Trading: How Sell Options For Premium;;;;;;;;;;Business Finance
42651;Straddles and Strangles - Volatility moves in any direction;;;;;;;;;;Business Finance
294914;Debt Collection Management: Get Paid On Time EVERY TIME!;;;;;;;;;;Business Finance
219306;Learn about it;;;;;;;;;;Business Finance
652768;Trading: Basics of Trading for Beginners;;;;;;;;;;Business Finance
42197;Options Spreads Bundle-  the heart of Options Trading;;;;;;;;;;Business Finance
936298;Trade the News in Forex: EA Robot Included;;;;;;;;;;Business Finance
885443;Investment Portfolio Analysis with R;;;;;;;;;;Business Finance
585208;Basics of Economics For Beginners A to Z - A Complete Course;;;;;;;;;;Business Finance
386922;Seeing the Big Picture: Understanding Financial Statements;;;;;;;;;;Business Finance
1023650;Financial Modeling for Professionals in 1 Day!;;;;;;;;;;Business Finance
676764;Create Your Own Automated Stock Trading Robot In EXCEL!;;;;;;;;;;Business Finance
696342;FOREX: From Zero To Hero;;;;;;;;;;Business Finance
41145;Learn Call Options and Put Options - Introduction to Options;;;;;;;;;;Business Finance
145220;1. Principles of Simple Interest ;;;;;;;;;;Business Finance
868686;Double Entry Bookkeeping;;;;;;;;;;Business Finance
745110;MQL5 Tutorial Bootcamp;;;;;;;;;;Business Finance
745832;Succeed at Options Even If You Don't Know Where to Start;;;;;;;;;;Business Finance
43778;Buying; Selling; and Storing Precious Metal;;;;;;;;Business Finance
19653;Accounting Skills for Managers;;;;;;;;;;Business Finance
1013190;Analysis and Evaluation of Economic Feasibility of Projects;;;;;;;;;;Business Finance
824034;Technical Analysis: Understanding Price Action;;;;;;;;;;Business Finance
370440;Bitcoin For Beginners;;;;;;;;;;Business Finance
312860;IAS 16-Property;Plant and Equipment ;;;;;;;;;Business Finance
168358;Basel II;;;;;;;;;;Business Finance
721746;Forex Trading Plan;;;;;;;;;;Business Finance
885342;Financial Modeling 101;;;;;;;;;;Business Finance
811416;Learn Financial Modeling from Scratch - Part1;;;;;;;;;;Business Finance
35131;Introduction to Small Business Accounting Training Tutorial;;;;;;;;;;Business Finance
570844;Learn Basic Concepts of Economics Step by Step - Complete;;;;;;;;;;Business Finance
189996;Introduction to Digital Payments ;;;;;;;;;;Business Finance
716828;The Beginner's Guide to the Futures and Options Trading;;;;;;;;;;Business Finance
702138;Bitcoin Investing: The Complete Buy & Hold Strategy;;;;;;;;;;Business Finance
130298;Financial Modeling in Excel for Startups;;;;;;;;;;Business Finance
709536;Learn to Trade Forex Naked Price Action Big Shadow Trade;;;;;;;;;;Business Finance
706942;Forex Trading For Beginners ;;;;;;;;;;Business Finance
297762;Build a Trading Comps Valuation Model;;;;;;;;;;Business Finance
614472;The Advanced Forex Course for Smart Traders;;;;;;;;;;Business Finance
463834;Cost Accounting Overheads (Professional Course Level);;;;;;;;;;Business Finance
934614;Beginners Guide to Stock Market Investing;;;;;;;;;;Business Finance
430968;Financial Management Capital Market Instruments;;;;;;;;;;Business Finance
305368;NPV and IRR Techniques for CA / CFA / CPA Exams;;;;;;;;;;Business Finance
179446;Commercial Credit Analysis;;;;;;;;;;Business Finance
443502;Essential Finance For Managers;;;;;;;;;;Business Finance
414246;Bitcoin for Accountants;;;;;;;;;;Business Finance
571506;ProTrader -  Advanced Technical Analysis;;;;;;;;;;Business Finance
1101382;Binary Options Masterclass;;;;;;;;;;Business Finance
638966;188% Profit in 1Year - Forex ALGO Robot Trading no indicator;;;;;;;;;;Business Finance
757508;Financial Accounting; its Cycle; Statements & Analysis;;;;;;;;Business Finance
180384;Yield Curve Dynamics;;;;;;;;;;Business Finance
812798;Value Investing and Stock Market Fundamentals;;;;;;;;;;Business Finance
364206;Media Training for Financial Service Professionals;;;;;;;;;;Business Finance
742142;Learn the Forex Naked Price Action Pogo Trade;;;;;;;;;;Business Finance
895030;Forex - Price action Reversal Strategy;;;;;;;;;;Business Finance
516168;Budget preparation for an EU project proposal;;;;;;;;;;Business Finance
612528;Corporate Finance and Alternative Investment for CFA L1;;;;;;;;;;Business Finance
597084;Don't Let Your Customers Run Your Business;;;;;;;;;;Business Finance
544556;Stock Trading: Insider Tips For Determining Market Direction;;;;;;;;;;Business Finance
953490;TopTrader Academy - Complete Options Course;;;;;;;;;;Business Finance
221872;Working Capital Management for Entrepreneurs;;;;;;;;;;Business Finance
662318;Learn Quickbooks to maintain books properly;;;;;;;;;;Business Finance
73044;CFA Level I Foundation: Introduction to Financial Reporting;;;;;;;;;;Business Finance
714188;Fixed Income Valuation and Analysis; CFA L2;;;;;;;;;Business Finance
548044;Corporation Tax Returns UK;;;;;;;;;;Business Finance
498360;Trading For Busy People;;;;;;;;;;Business Finance
425338;Basics of Trading;;;;;;;;;;Business Finance
164102;CFP - Introduction to Financial Planning;;;;;;;;;;Business Finance
902888;Investment Portfolio Analysis with Python;;;;;;;;;;Business Finance
245822;Day Trading Market Structure Signals;;;;;;;;;;Business Finance
729128;Professional Bookkeeping and Accounting 3: Double Entry ;;;;;;;;;;Business Finance
773650;Accounting Basics by Hector Garcia; CPA;;;;;;;;;Business Finance
466632;Stock Markets: How I Became Rich By Changing How I Trade;;;;;;;;;;Business Finance
466774;Learn About Bitcoin and Bitcoin Mining;;;;;;;;;;Business Finance
442114;Take Control By Learning The Stock Market Now;;;;;;;;;;Business Finance
781954;Cost Accounting and Financial Management - A Complete Study;;;;;;;;;;Business Finance
902150;Learn Global Macro Trading & Investing for Retail Investor;;;;;;;;;;Business Finance
1169188;Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause;;;;;;;;;;Business Finance
1201912;high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس;;;;;;;;;;Business Finance
167316;TRADER BOT: Introdução à Linguagem MQL5;;;;;;;;;;Business Finance
1028656;财务分析与估值建模入门;;;;;;;;;;Business Finance
645890;Aprende desde cero a operar el mercado de divisas FOREX;;;;;;;;;;Business Finance
559328;Cómo usar Metatrader 4 para hacer trading?;;;;;;;;;;Business Finance
1225194;Zoho Books Gestion Financière d'Entreprise pas à pas;;;;;;;;;;Business Finance
734280;Aprende a llevar la contabilidad de forma informatizada;;;;;;;;;;Business Finance
1164568;Psicología del trading;;;;;;;;;;Business Finance
43291;La costruzione del budget di una proposta comunitaria;;;;;;;;;;Business Finance
1034560;Erfolgreich als Signalgeber/in; per Social- und Copytrading;;;;;;;;;Business Finance
871682;Aprenda  a Investir;;;;;;;;;;Business Finance
1057040;Teeter-Totter Accounting;;;;;;;;;;Business Finance
1032648;beginning accounting;;;;;;;;;;Business Finance
1087466;Stop Creditors from Harassing you and Avoid Bankruptcy;;;;;;;;;;Business Finance
1058852;Learn to trade using technical analysis;;;;;;;;;;Business Finance
1083744;How to Invest Using ETFs from Former Wall Street Trader;;;;;;;;;;Business Finance
1271430;Workshop on Banking Credit Analysis Process;;;;;;;;;;Business Finance
715476;The Cuckoo Strategy to get European Funding;;;;;;;;;;Business Finance
1219820;Accounting - The 6 most important rules you must learn;;;;;;;;;;Business Finance
627332;Mutual Funds for Investors in Retirement Accounts;;;;;;;;;;Business Finance
1136038;Free Ways to Create Passive Income Online;;;;;;;;;;Business Finance
1035638;Understanding Financial Statements;;;;;;;;;;Business Finance
1232282;The Cash Flow Statement - An Introduction;;;;;;;;;;Business Finance
41961;Options Foundation - Time Decay; Implied Volatility; Greeks;;;;;;;;Business Finance
42040;Buying Call and Put Options - Options beginner strategies;;;;;;;;;;Business Finance
1039442;How To Trade RSI Pullback Strategy: Entry To Exit (Forex);;;;;;;;;;Business Finance
615602;Valuation of Goodwill for CA / CFA / CMA Exams;;;;;;;;;;Business Finance
235112;Forex - Catch the Big Market Moves in Forex;;;;;;;;;;Business Finance
551910;SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots;;;;;;;;;;Business Finance
1051430;Intermediate Accounting 1: Easy. Fast. Simple!;;;;;;;;;;Business Finance
828596;Global Macro Investing - Take Control Of The World's Markets;;;;;;;;;;Business Finance
258894;How to Read a Balance Sheet;;;;;;;;;;Business Finance
138560;Credit Repair from a Financial Institution;;;;;;;;;;Business Finance
689868;The Binary Institute -  Binary Options Trading Course;;;;;;;;;;Business Finance
1020244;Mental Models For Wall Street - Become A Better Trader;;;;;;;;;;Business Finance
858764;株式投資に向く性格に変えるための心理学を学ぶ;;;;;;;;;;Business Finance
941310;Matemática Financeira com HP12C e MS Excel;;;;;;;;;;Business Finance
1214144;¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!;;;;;;;;;;Business Finance
492344;Cómo Crear Políticas Contables bajo NIIF para PYMES;;;;;;;;;;Business Finance
815672;Finanzas Personales para Vivir Libre de Deudas;;;;;;;;;;Business Finance
376712;Finanzas personales: Logrando la Libertad Financiera;;;;;;;;;;Business Finance
869716;株式投資で本当のテクニカル分析ができるようになる;;;;;;;;;;Business Finance
754156;Aktiver Vermögensaufbau mit ETF;;;;;;;;;;Business Finance
709816;Socorro! Preciso Organizar as Minhas Finanças!;;;;;;;;;;Business Finance
680046;Curso Completo de Opciones Binarias: Estrategias 90% Acierto;;;;;;;;;;Business Finance
1138162;Le basi del Trading;;;;;;;;;;Business Finance
829182;【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本;;;;;;;;;;Business Finance
1163242;Profit and Loss Account for bankers and credit analysts;;;;;;;;;;Business Finance
46933;Business Accounts For Managers;;;;;;;;;;Business Finance
